trip_dist,area_type,y,n,value
11_20,town,2012,Bangladesh,0.7926944904769252
11_20,town,2012,Bhutan,0.7876066961235706
11_20,town,2012,India,0.7902683159288878
11_20,town,2012,Maldives,0.7871013214965759
11_20,town,2012,Nepal,0.7884472622734281
11_20,town,2012,Pakistan,0.786906729571842
11_20,town,2012,Sri Lanka,0.7856225856666338
21_30,city,2012,Afghanistan,0.9275525759075687
21_30,city,2012,Bangladesh,0.9368207614727297
21_30,city,2012,Bhutan,0.9308079136005835
21_30,city,2012,India,0.9339534642795947
21_30,city,2012,Maldives,0.9302106526777714
21_30,city,2012,Nepal,0.9318013099595059
21_30,city,2012,Pakistan,0.929980680403086
21_30,city,2012,Sri Lanka,0.9284630557878399
21_30,large_city,2012,Afghanistan,1.0702529722010405
21_30,large_city,2012,Bangladesh,1.0809470324685342
21_30,large_city,2012,Bhutan,1.074009131077596
21_30,large_city,2012,India,1.0776386126303015
21_30,large_city,2012,Maldives,1.0733199838589669
21_30,large_city,2012,Nepal,1.0751553576455837
21_30,large_city,2012,Pakistan,1.0730546312343299
21_30,large_city,2012,Sri Lanka,1.071303525909046
21_30,rural,2012,Afghanistan,0.5508235296928023
21_30,rural,2012,Bangladesh,0.5563274060438057
21_30,rural,2012,Bhutan,0.5527566994612696
21_30,rural,2012,India,0.5546246726337286
21_30,rural,2012,Maldives,0.552402018359415
21_30,rural,2012,Nepal,0.5533466240682605
21_30,rural,2012,Pakistan,0.552265450208602
21_30,rural,2012,Sri Lanka,0.5513642146678558
21_30,town,2012,Afghanistan,0.7848521796140966
21_30,town,2012,Bangladesh,0.7926944904769252
21_30,town,2012,Bhutan,0.7876066961235706
21_30,town,2012,India,0.7902683159288878
21_30,town,2012,Maldives,0.7871013214965759
21_30,town,2012,Nepal,0.7884472622734281
21_30,town,2012,Pakistan,0.786906729571842
21_30,town,2012,Sri Lanka,0.7856225856666338
31_50,city,2012,Afghanistan,0.9275525759075687
31_50,city,2012,Bangladesh,0.9368207614727297
31_50,city,2012,Bhutan,0.9308079136005835
31_50,city,2012,India,0.9339534642795947
31_50,city,2012,Maldives,0.9302106526777714
31_50,city,2012,Nepal,0.9318013099595059
31_50,city,2012,Pakistan,0.929980680403086
31_50,city,2012,Sri Lanka,0.9284630557878399
31_50,large_city,2012,Afghanistan,1.0702529722010405
31_50,large_city,2012,Bangladesh,1.0809470324685342
31_50,large_city,2012,Bhutan,1.074009131077596
31_50,large_city,2012,India,1.0776386126303015
31_50,large_city,2012,Maldives,1.0733199838589669
31_50,large_city,2012,Nepal,1.0751553576455837
31_50,large_city,2012,Pakistan,1.0730546312343299
31_50,large_city,2012,Sri Lanka,1.071303525909046
31_50,rural,2012,Afghanistan,0.5508235296928023
31_50,rural,2012,Bangladesh,0.5563274060438057
31_50,rural,2012,Bhutan,0.5527566994612696
31_50,rural,2012,India,0.5546246726337286
31_50,rural,2012,Maldives,0.552402018359415
31_50,rural,2012,Nepal,0.5533466240682605
31_50,rural,2012,Pakistan,0.552265450208602
31_50,rural,2012,Sri Lanka,0.5513642146678558
31_50,town,2012,Afghanistan,0.7848521796140966
31_50,town,2012,Bangladesh,0.7926944904769252
31_50,town,2012,Bhutan,0.7876066961235706
31_50,town,2012,India,0.7902683159288878
31_50,town,2012,Maldives,0.7871013214965759
31_50,town,2012,Nepal,0.7884472622734281
31_50,town,2012,Pakistan,0.786906729571842
31_50,town,2012,Sri Lanka,0.7856225856666338
51+,city,2012,Afghanistan,0.9275525759075687
51+,city,2012,Bangladesh,0.9368207614727297
51+,city,2012,Bhutan,0.9308079136005835
51+,city,2012,India,0.9339534642795947
51+,city,2012,Maldives,0.9302106526777714
